siteinfor,country,latitude,longitude,elevation,mat,map,samplingdepth,samplingthickness,sandperc,siltperc,texture,soilph,covercrop,covercropgroup,graincrop,graincropgroup,fertilization_c,fertilization_t,conservation_type,controldescription,yield_c,yield_t
Kentucky Agricultural Experiment  Station  Farm near Lexington,USA,38.03,-84.51,299.6,,,0-to-20,20,7.3,70.2,Silt loam,5.48,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
Kentucky Agricultural Experiment  Station  Farm near Lexington,USA,38.03,-84.51,299.6,,,0-to-20,20,7.3,70.2,Silt loam,5.48,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
Kentucky Agricultural Experiment  Station  Farm near Lexington,USA,38.03,-84.51,299.6,,,0-to-20,20,7.3,70.2,Silt loam,5.48,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
Kentucky Agricultural Experiment  Station  Farm near Lexington,USA,38.03,-84.51,299.6,,,0-to-20,20,7.3,70.2,Silt loam,5.48,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
Kentucky Agricultural Experiment  Station  Farm near Lexington,USA,38.03,-84.51,299.6,,,0-to-20,20,7.3,70.2,Silt loam,5.48,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
Kentucky Agricultural Experiment  Station  Farm near Lexington,USA,38.03,-84.51,299.6,,,0-to-20,20,7.3,70.2,Silt loam,5.48,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
Kentucky Agricultural Experiment  Station  Farm near Lexington,USA,38.03,-84.51,299.6,,,0-to-20,20,7.3,70.2,Silt loam,5.48,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
Kentucky Agricultural Experiment  Station  Farm near Lexington,USA,38.03,-84.51,299.6,,,0-to-20,20,7.3,70.2,Silt loam,5.48,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,0-to-5,5,,,Clay loam,,Wheat,Grass,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,0-to-5,5,,,Clay loam,,Crimson_clover,Legume,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,0-to-5,5,,,Clay loam,,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,5-to-10,5,,,Clay loam,,Wheat,Grass,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,5-to-10,5,,,Clay loam,,Crimson_clover,Legume,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,5-to-10,5,,,Clay loam,,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,10-to-20,10,,,Clay loam,,Wheat,Grass,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,10-to-20,10,,,Clay loam,,Crimson_clover,Legume,Corn,Corn,,,CC,Fallow,,
"Valley  location, Georgia",USA,34.14,-85.09,223.8,,,10-to-20,10,,,Clay loam,,Vetch,Legume,Corn,Corn,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,0-to-5,5,,,Sandy clay loam,5.5,Wheat,Grass,Sorghum,Sorghum,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,0-to-5,5,,,Sandy clay loam,5.5,Crimson_clover,Legume,Sorghum,Sorghum,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,0-to-5,5,,,Sandy clay loam,5.5,Vetch,Legume,Sorghum,Sorghum,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,5-to-10,5,,,Sandy clay loam,5.5,Wheat,Grass,Sorghum,Sorghum,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,5-to-10,5,,,Sandy clay loam,5.5,Crimson_clover,Legume,Sorghum,Sorghum,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,5-to-10,5,,,Sandy clay loam,5.5,Vetch,Legume,Sorghum,Sorghum,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,10-to-20,10,,,Sandy clay loam,5.5,Wheat,Grass,Sorghum,Sorghum,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,10-to-20,10,,,Sandy clay loam,5.5,Crimson_clover,Legume,Sorghum,Sorghum,,,CC,Fallow,,
"Coastal  Plain, Altamaha, upper Coastal  Plain of Georgia",USA,31.62,-81.91,33.7,,,10-to-20,10,,,Sandy clay loam,5.5,Vetch,Legume,Sorghum,Sorghum,,,CC,Fallow,,
"North  Willamette  Research  and Extension  Center,  Aurora,  Oregon ",USA,45.23,-122.76,48.4,,1040.0,0-to-20,20,31.3,54.0,Silt loam,,Cereal,Rye,Sweetcorn/broccoli,CV,,,CC,Fallow,,
"North  Willamette  Research  and Extension  Center,  Aurora,  Oregon ",USA,45.23,-122.76,48.4,,1040.0,0-to-20,20,31.3,54.0,Silt loam,,Legume,Legume,Sweetcorn/broccoli,CV,,,CC,Fallow,,
"North  Willamette  Research  and Extension  Center,  Aurora,  Oregon ",USA,45.23,-122.76,48.4,,1040.0,0-to-20,20,31.3,54.0,Silt loam,,Cereal,Rye,Sweetcorn/broccoli,CV,,,CC,Fallow,,
"North  Willamette  Research  and Extension  Center,  Aurora,  Oregon ",USA,45.23,-122.76,48.4,,1040.0,0-to-20,20,31.3,54.0,Silt loam,,Legume,Legume,Sweetcorn/broccoli,CV,,,CC,Fallow,,
"North  Willamette  Research  and Extension  Center,  Aurora,  Oregon ",USA,45.23,-122.76,48.4,,1040.0,0-to-20,20,31.3,54.0,Silt loam,,Cereal,Rye,Sweetcorn/broccoli,CV,,,CC,Fallow,,
"North  Willamette  Research  and Extension  Center,  Aurora,  Oregon ",USA,45.23,-122.76,48.4,,1040.0,0-to-20,20,31.3,54.0,Silt loam,,Legume,Legume,Sweetcorn/broccoli,CV,,,CC,Fallow,,
"Silverton(OF), Oregon",USA,45.01,-122.78,78.5,,1040.0,0-to-7.5,7.5,7.0,67.0,Silty clay,,Rye,Rye,Cauliflower,MTT,,,CC,Fallow,,
"Salem(OF), Oregon",USA,44.94,-123.04,49.3,,1040.0,0-to-7.5,7.5,43.0,41.0,Loam,,Barley/Vetch,LG,Corn,MTT,,,CC,Fallow,,
"Molalla(OF), Oregon-122.577",USA,45.15,-122.58,112.8,,1040.0,0-to-7.5,7.5,10.0,70.0,Silt loam,,Oat,Grass,Corn,MTT,,,CC,Fallow,,
"Gervais(OF), Oregon",USA,45.11,-122.9,57.3,,1040.0,0-to-7.5,7.5,9.0,70.0,Silt loam,,Vetch,Legume,Corn,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale/Austrian_winter_pea,LG,Broccoli,MTT,,,CC,Fallow,,
"Southern Willamette Valley, VF(R), Oregon",USA,44.94,-122.93,66.5,,1040.0,0-to-7.5,7.5,22.0,52.0,Silt loam,,Mixed,Mixed,Corn,MTT,,,CC,Fallow,,
Mixed of four OF sites,USA,45.01,-122.78,78.5,,1040.0,0-to-7.5,7.5,7.0,67.0,Silty clay,,Rye,Rye,Cauliflower,MTT,,,CC,Fallow,,
Mixed of four OF sites,USA,45.01,-122.78,78.5,,1040.0,0-to-7.5,7.5,7.0,67.0,Silty clay,,Rye,Rye,Cauliflower,MTT,,,CC,Fallow,,
Mixed of four OF sites,USA,45.01,-122.78,78.5,,1040.0,0-to-7.5,7.5,7.0,67.0,Silty clay,,Rye,Rye,Cauliflower,MTT,,,CC,Fallow,,
Mixed of four OF sites,USA,45.01,-122.78,78.5,,1040.0,0-to-7.5,7.5,7.0,67.0,Silty clay,,Rye,Rye,Cauliflower,MTT,,,CC,Fallow,,
Mixed of four OF sites,USA,45.01,-122.78,78.5,,1040.0,0-to-7.5,7.5,7.0,67.0,Silty clay,,Rye,Rye,Cauliflower,MTT,,,CC,Fallow,,
Mixed of four OF sites,USA,45.01,-122.78,78.5,,1040.0,0-to-7.5,7.5,7.0,67.0,Silty clay,,Rye,Rye,Cauliflower,MTT,,,CC,Fallow,,
Mixed of four OF sites,USA,45.01,-122.78,78.5,,1040.0,0-to-7.5,7.5,7.0,67.0,Silty clay,,Rye,Rye,Cauliflower,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale,Grass,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale,Grass,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale,Grass,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale,Grass,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale,Grass,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale,Grass,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale,Grass,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale/Austrian_winter_pea,LG,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale/Austrian_winter_pea,LG,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale/Austrian_winter_pea,LG,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale/Austrian_winter_pea,LG,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale/Austrian_winter_pea,LG,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale/Austrian_winter_pea,LG,Broccoli,MTT,,,CC,Fallow,,
"NWREC(R), Oregon",USA,45.23,-122.76,48.4,,1040.0,0-to-7.5,7.5,28.0,54.0,Silt loam,,Triticale/Austrian_winter_pea,LG,Broccoli,MTT,,,CC,Fallow,,
"Southern Willamette Valley, VF(R), Oregon",USA,44.94,-122.93,66.5,,1040.0,0-to-7.5,7.5,22.0,52.0,Silt loam,,Mixed,Mixed,Corn,MTT,,,CC,Fallow,,
"Southern Willamette Valley, VF(R), Oregon",USA,44.94,-122.93,66.5,,1040.0,0-to-7.5,7.5,22.0,52.0,Silt loam,,Mixed,Mixed,Corn,MTT,,,CC,Fallow,,
"Southern Willamette Valley, VF(R), Oregon",USA,44.94,-122.93,66.5,,1040.0,0-to-7.5,7.5,22.0,52.0,Silt loam,,Mixed,Mixed,Corn,MTT,,,CC,Fallow,,
"Southern Willamette Valley, VF(R), Oregon",USA,44.94,-122.93,66.5,,1040.0,0-to-7.5,7.5,22.0,52.0,Silt loam,,Mixed,Mixed,Corn,MTT,,,CC,Fallow,,
"Southern Willamette Valley, VF(R), Oregon",USA,44.94,-122.93,66.5,,1040.0,0-to-7.5,7.5,22.0,52.0,Silt loam,,Mixed,Mixed,Corn,MTT,,,CC,Fallow,,
"Southern Willamette Valley, VF(R), Oregon",USA,44.94,-122.93,66.5,,1040.0,0-to-7.5,7.5,22.0,52.0,Silt loam,,Mixed,Mixed,Corn,MTT,,,CC,Fallow,,
"Southern Willamette Valley, VF(R), Oregon",USA,44.94,-122.93,66.5,,1040.0,0-to-7.5,7.5,22.0,52.0,Silt loam,,Mixed,Mixed,Corn,MTT,,,CC,Fallow,,
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Austrian_winter_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,3979.0,2670.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Field_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,3979.0,2663.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Lentil,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,3979.0,2632.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Vetch,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,,
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Austrian_winter_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,6032.0,3721.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Field_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,6032.0,4082.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Lentil,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,6032.0,2632.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Vetch,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,,
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Austrian_winter_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,4149.0,2948.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Field_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,4149.0,3164.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Lentil,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,4149.0,2749.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Vetch,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,,
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Austrian_winter_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,2453.0,1917.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Field_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,2453.0,2024.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Lentil,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,,
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Vetch,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,2453.0,1857.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Austrian_winter_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,4470.0,2327.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Field_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,4470.0,2269.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Lentil,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,,
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Vetch,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,4470.0,2293.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Austrian_winter_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,2455.0,2007.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Field_pea,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,2455.0,1875.0
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Lentil,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,,
"Akron, CO",USA,40.19,-103.17,1384.0,,,0-to-15,15,,,Silt loam,,Vetch,Legume,Wheat,Wheat,1.1 Kg N-P per ha,1.1 Kg N-P per ha,CC,Fallow,2455.0,1786.0
"Big Sandy site, north-central Montan",USA,47.92,-109.92,888.0,,,0-to-30,30,,,Sandy clay loam,6.1,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,4760.0,4250.0
"Box elder site, north-central Montan",USA,48.3,-110.1,833.0,,,0-to-30,30,,,Loam,6.9,Forage_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,4480.0,4430.0
"Joplin, north-central Montan",USA,48.75,-110.87,1059.0,,,0-to-30,30,,,Clay loam,7.6,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,4050.0,3920.0
"Sunburst site, north-central Montan",USA,48.8,-111.64,1102.0,,,0-to-30,30,,,Loam,6.9,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,4830.0,4360.0
"Oilmont site, north-central Montan",USA,48.8,-111.52,1090.0,,,0-to-30,30,,,Sandy clay loam,7.8,Lentil,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,1690.0,1510.0
"Big Sandy site, north-central Montan",USA,47.92,-109.92,888.0,,,30-to-60,30,,,Sandy clay loam,6.1,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Box elder site, north-central Montan",USA,48.3,-110.1,833.0,,,30-to-60,30,,,Loam,6.9,Forage_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Joplin, north-central Montan",USA,48.75,-110.87,1059.0,,,30-to-60,30,,,Clay loam,7.6,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Sunburst site, north-central Montan",USA,48.8,-111.64,1102.0,,,30-to-60,30,,,Loam,6.9,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Oilmont site, north-central Montan",USA,48.8,-111.52,1090.0,,,30-to-60,30,,,Sandy clay loam,7.8,Lentil,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Big Sandy site, north-central Montan",USA,47.92,-109.92,888.0,,,60-to-90,30,,,Sandy clay loam,6.1,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Box elder site, north-central Montan",USA,48.3,-110.1,833.0,,,60-to-90,30,,,Loam,6.9,Forage_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Joplin, north-central Montan",USA,48.75,-110.87,1059.0,,,60-to-90,30,,,Clay loam,7.6,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Sunburst site, north-central Montan",USA,48.8,-111.64,1102.0,,,60-to-90,30,,,Loam,6.9,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Oilmont site, north-central Montan",USA,48.8,-111.52,1090.0,,,60-to-90,30,,,Sandy clay loam,7.8,Lentil,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Big Sandy site, north-central Montan",USA,47.92,-109.92,888.0,,,0-to-30,30,,,Sandy clay loam,6.1,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Box elder site, north-central Montan",USA,48.3,-110.1,833.0,,,0-to-30,30,,,Loam,6.9,Forage_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Joplin, north-central Montan",USA,48.75,-110.87,1059.0,,,0-to-30,30,,,Clay loam,7.6,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Sunburst site, north-central Montan",USA,48.8,-111.64,1102.0,,,0-to-30,30,,,Loam,6.9,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Oilmont site, north-central Montan",USA,48.8,-111.52,1090.0,,,0-to-30,30,,,Sandy clay loam,7.8,Lentil,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Big Sandy site, north-central Montan",USA,47.92,-109.92,888.0,,,30-to-60,30,,,Sandy clay loam,6.1,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Box elder site, north-central Montan",USA,48.3,-110.1,833.0,,,30-to-60,30,,,Loam,6.9,Forage_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Joplin, north-central Montan",USA,48.75,-110.87,1059.0,,,30-to-60,30,,,Clay loam,7.6,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Sunburst site, north-central Montan",USA,48.8,-111.64,1102.0,,,30-to-60,30,,,Loam,6.9,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Oilmont site, north-central Montan",USA,48.8,-111.52,1090.0,,,30-to-60,30,,,Sandy clay loam,7.8,Lentil,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Big Sandy site, north-central Montan",USA,47.92,-109.92,888.0,,,60-to-90,30,,,Sandy clay loam,6.1,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Box elder site, north-central Montan",USA,48.3,-110.1,833.0,,,60-to-90,30,,,Loam,6.9,Forage_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
"Joplin, north-central Montan",USA,48.75,-110.87,1059.0,,,60-to-90,30,,,Clay loam,7.6,Semileafless_pea,Legume,Winter_wheat,WO,0,0,CC-NT,Fallow,,
